ADEP,ADES,Date,Arrivals,P15,P85,(P85-P15)/2
SBKP,SBSR,2021-01,115,68.1875,79.6375,"5,7"
SBKP,SBUL,2021-01,115,75.3875,96.22500000000001,"10,4"
SBKP,SBUL,2022-05,115,84.1,96,"6,0"
SBKP,SBVT,2021-09,115,84.3375,92.2125,"3,9"
SBPA,SBFL,2020-01,115,51.39,57.92999999999999,"3,3"
SBPS,SBCF,2021-01,115,69.975,76.0375,"3,0"
SBRF,SBCF,2019-07,115,146.6,155.5,"4,5"
SBRF,SBCF,2021-08,115,141.45,150.5875,"4,6"
SBRF,SBFZ,2021-06,115,75.6375,83.225,"3,8"
SBRF,SBSV,2019-09,115,76.45,83.8,"3,7"
SBRJ,SBCF,2020-11,115,56.010000000000005,65.76,"4,9"
SBRJ,SBRF,2021-11,115,151.88750000000002,162.2625,"5,2"
SBSP,SBJV,2019-01,115,53.64000000000001,66.76,"6,6"
SBSR,SBKP,2019-07,115,66.725,73.575,"3,4"
SBSV,SBBR,2019-02,115,109.59,117.88999999999999,"4,2"
SBSV,SBRF,2019-12,115,72.41,80.96000000000001,"4,3"
SBUL,SBKP,2021-01,115,74.9,93.7125,"9,4"
SBUL,SBKP,2022-05,115,83.25,94.275,"5,5"
SBVT,SBKP,2021-05,115,94.35,107.0625,"6,4"
SPJC,SBGR,2019-08,115,277.4125,301.7,"12,1"
SBBE,SBMQ,2019-12,114,50.075,56.825,"3,4"
SBBE,SBSN,2021-10,114,78,85.15,"3,6"
SBBR,SBSG,2020-01,114,156.625,163.75,"3,6"
SBBR,SBSL,2020-01,114,137.75,143.875,"3,1"
SBBR,SBTE,2019-03,114,121.29,131.63,"5,2"
SBCF,SBKP,2020-08,114,66.0625,76.875,"5,4"
SBCF,SBRF,2021-01,114,142.5,152.4375,"5,0"
SBCF,SBRF,2022-03,114,140.45,150.825,"5,2"
SBCF,SBUL,2021-08,114,83.75,93.375,"4,8"
SBCG,SBKP,2021-08,114,82.5625,92.8125,"5,1"
SBCT,SBGL,2019-07,114,74.625,85.95,"5,7"
SBCT,SBKP,2020-11,114,54.5,62.5625,"4,0"
SBCT,SBKP,2022-01,114,54.7375,65.5375,"5,4"
SBCT,SBPA,2019-02,114,66.05,77.51,"5,7"
SBEG,SBFZ,2021-12,114,198.7875,206.5,"3,9"
SBEG,SBGR,2020-12,114,222.5,240.1875,"8,8"
SBFI,SBGL,2020-02,114,107.78,117.85999999999999,"5,0"
SBFL,SBKP,2021-03,114,66.5,74.2,"3,9"
SBFL,SBKP,2021-09,114,68.425,77.4625,"4,5"
SBFZ,SBSP,2021-11,114,206.7625,221.1,"7,2"
SBGL,SBFI,2020-02,114,121.92,135.43,"6,8"
SBGL,SBFZ,2021-11,114,180.68750000000003,192.1625,"5,7"
SBGL,SBSG,2019-11,114,175.45,186.6625,"5,6"
SBGR,KMIA,2020-02,114,492.35,505,"6,3"
SBGR,SBJP,2019-07,114,183.75,193.25,"4,8"
SBGR,SBPS,2019-05,114,101.5,111.125,"4,8"
SBGR,SGAS,2019-06,114,115.975,129.25,"6,6"
SBJP,SBGR,2019-10,114,194.5,202.2875,"3,9"
SBKP,SBCF,2020-08,114,58.9375,66.5,"3,8"
SBKP,SBCT,2020-10,114,50,61.0625,"5,5"
SBKP,SBCT,2020-11,114,52.525,64.4375,"6,0"
SBKP,SBDN,2022-05,114,84.6125,97.875,"6,6"
SBKP,SBFL,2021-09,114,67.23750000000001,77.2125,"5,0"
SBKP,SBFL,2022-01,114,65.975,76.85,"5,4"
SBKP,SBGO,2021-06,114,82.1125,90.8875,"4,4"
SBKP,SBGO,2021-08,114,82.9375,92.8125,"4,9"
SBKP,SBLO,2022-05,114,67.38749999999999,84.7375,"8,7"
SBKP,SBNF,2022-05,114,60.75,73.4125,"6,3"
SBKP,SBRP,2021-01,114,52.5625,63.1875,"5,3"
SBLO,SBSP,2020-01,114,59.625,70.6875,"5,5"
SBRF,SBKP,2021-09,114,184.675,198.125,"6,7"
SBRF,SBKP,2021-12,114,188.05,204.775,"8,4"
SBRJ,SBPA,2019-04,114,115.58,126.97,"5,7"
SBRJ,SBSV,2019-11,114,114.78750000000001,124.25,"4,7"
SBSG,SBBR,2020-01,114,159.9125,170.4625,"5,3"
SBSG,SBGR,2020-03,114,195.81,208.32000000000002,"6,3"
SBSL,SBBR,2019-11,114,137.525,152.375,"7,4"
SBSP,SBLO,2020-01,114,63.75,74.0625,"5,2"
SBSP,SBSR,2019-05,114,61.3,70.72,"4,7"
SBSP,SBSR,2019-07,114,61.92,69.45,"3,8"
SBSP,SBUL,2019-02,114,70.66999999999999,87.31,"8,3"
SBSR,SBKP,2021-01,114,65.075,77.275,"6,1"
SBSV,SBCF,2019-09,114,95.35,101.9,"3,3"
SBSV,SBRJ,2021-11,114,123.9125,136.275,"6,2"
SBUL,SBCF,2019-04,114,77.42,85.16,"3,9"
SBVT,SBCF,2019-04,114,56.9,64.09,"3,6"
SBVT,SBKP,2021-09,114,94.6375,104.1125,"4,7"
SCEL,SBGR,2020-03,114,214.98000000000002,236.93,"11,0"
SGAS,SBGR,2019-06,114,113.775,124.05,"5,1"
SBAR,SBRF,2022-05,113,73.8125,82.2875,"4,2"
SBBE,SBGR,2021-01,113,212.675,225.75,"6,5"
SBBE,SBSN,2021-12,113,77.725,84.88749999999999,"3,6"
SBBR,SBCT,2019-12,113,106.9375,120.1625,"6,6"
SBBR,SBKP,2021-05,113,89.7125,100,"5,1"
SBCF,SBRF,2021-12,113,135.6875,149.025,"6,7"
SBCF,SBUL,2022-03,113,82.8125,95.3125,"6,3"
SBCF,SBVT,2020-01,113,58.21,66.50999999999999,"4,1"
SBCT,SBKP,2020-12,113,53.5625,63.9125,"5,2"
SBFL,SBKP,2021-12,113,69.15,79.2125,"5,0"
SBFZ,SBGL,2021-11,113,193.675,203.64999999999998,"5,0"
SBGL,SBBR,2019-05,113,101.5625,114.675,"6,6"
SBGL,SBKP,2019-02,113,67.07,78.77,"5,8"
SBGL,SBRF,2021-12,113,158.125,173.5875,"7,7"
SBGL,SBSG,2019-07,113,177.9625,189.75,"5,9"
SBGO,SBKP,2020-12,113,83.925,96.82499999999999,"6,5"
SBGR,SBBE,2019-03,113,203.2375,216.5375,"6,7"
SBGR,SBEG,2019-09,113,219.24,235.95999999999998,"8,4"
SBGR,SBPS,2019-11,113,102.5875,113.775,"5,6"
SBGR,SBSG,2020-03,113,186.81,198.96,"6,1"
SBGR,SBSL,2019-11,113,195.5375,208.98749999999998,"6,7"
SBGR,SBVT,2021-05,113,77.4125,86.82499999999999,"4,7"
SBJP,SBBR,2021-01,113,153.5,166.075,"6,3"
SBKP,SBGL,2019-02,113,58.8,70.11999999999999,"5,7"
SBKP,SBRF,2020-11,113,174.5,187.21249999999998,"6,4"
SBKP,SBRF,2021-04,113,171.0875,185.0625,"7,0"
SBPA,SBCT,2019-11,113,63.379999999999995,71.14,"3,9"
SBPA,SBRJ,2020-12,113,102.05,112.975,"5,5"
SBPS,SBGR,2019-05,113,110.675,121.7375,"5,5"
SBPS,SBSV,2021-11,113,63.49999999999999,72.35,"4,4"
SBRF,SBCF,2021-12,113,148.225,158.8,"5,3"
SBRF,SBGL,2021-12,113,172.4,188.225,"7,9"
SBRF,SBKP,2020-11,113,183.0375,197.425,"7,2"
SBRF,SBKP,2021-04,113,185.875,197.4875,"5,8"
SBRF,SBKP,2021-10,113,185.4125,198.6875,"6,6"
SBRF,SBKP,2022-04,113,184.7875,195.91250000000002,"5,6"
SBRF,SBMO,2021-02,113,47.54,55.23,"3,8"
SBRF,SBRJ,2021-01,113,164,174.625,"5,3"
SBRF,SBRJ,2021-09,113,165.175,178.375,"6,6"
SBRF,SBRJ,2021-10,113,167.85000000000002,182.525,"7,3"
SBRJ,SBRF,2021-01,113,159.5375,173.6875,"7,1"
SBSL,SBGR,2019-11,113,202.8,216.85,"7,0"
SBSN,SBBE,2021-08,113,77.8875,87.225,"4,7"
SBSN,SBBE,2021-10,113,78.7875,87.1,"4,2"
SBSP,SBJV,2019-04,113,54.77,66.37,"5,8"
SBSP,SBLO,2019-02,113,65.31,76.53999999999999,"5,6"
SBSV,SBKP,2021-06,113,138.525,151.2125,"6,3"
SBSV,SBPS,2021-11,113,63.925,71.23750000000001,"3,7"
SBSV,SBRF,2019-09,113,71.35,79.5,"4,1"
SBTE,SBBR,2020-01,113,124.3375,132.75,"4,2"
SBVT,SBGR,2021-05,113,87.2125,97.0125,"4,9"
SPJC,SBGR,2020-02,113,287.1125,310.61249999999995,"11,8"
SUMU,SBGR,2020-02,113,137.7,152.8,"7,6"
KMIA,SBGR,2022-03,112,480.6,500.7875,"10,1"
SBBE,SBMQ,2021-10,112,52.8875,61.6875,"4,4"
SBBR,SBCY,2022-01,112,92.4125,101.6625,"4,6"
SBBR,SBEG,2019-06,112,169.87,180.45,"5,3"
SBBR,SBMO,2021-07,112,130.0125,140.4875,"5,2"
SBCF,SBIP,2020-02,112,43.26,50.6,"3,7"
SBCF,SBRF,2019-07,112,146.55,151.775,"2,6"
SBCT,SBSP,2022-03,112,54.4,64.32000000000001,"5,0"
SBEG,SBGR,2020-11,112,221.1375,240.9875,"9,9"
SBEG,SBGR,2021-07,112,220.375,236.825,"8,2"
SBFI,SBGL,2019-12,112,108.5875,119.9,"5,7"
SBFL,SBKP,2021-04,112,65.75,71.9625,"3,1"
SBFL,SBKP,2021-10,112,70.775,80.78750000000001,"5,0"
SBFN,SBRF,2021-11,112,61,69.8625,"4,4"
SBGL,SBCT,2019-07,112,86.275,99.9,"6,8"
SBGL,SBFI,2019-12,112,125.13749999999999,132.6625,"3,8"
SBGL,SBFZ,2021-09,112,185.9875,197.4375,"5,7"
SBGL,SCEL,2020-02,112,268.75,292.15,"11,7"
SBGR,SBIL,2022-01,112,117.4875,128.75,"5,6"
SBGR,SBJP,2020-12,112,182.775,201.32500000000002,"9,3"
SBGR,SBPS,2019-06,112,101.75,113.85,"6,1"
SBGR,SKBO,2019-02,112,350.075,359.9875,"5,0"
SBGR,SPJC,2019-04,112,296.875,313.075,"8,1"
SBIL,SBGR,2022-01,112,117.75,128.275,"5,3"
SBJP,SBGR,2019-01,112,196.5375,213.3,"8,4"
SBJP,SBRF,2021-03,112,29.25,35.775,"3,3"
SBKP,SBCT,2020-07,112,50.275,60.3125,"5,0"
SBKP,SBCY,2019-02,112,121.9,131.70999999999998,"4,9"
SBKP,SBFL,2021-04,112,66.2,72.8,"3,3"
SBKP,SBFL,2021-07,112,67.25,76.375,"4,6"
SBKP,SBFL,2021-10,112,66.575,74.825,"4,1"
SBKP,SBLO,2021-08,112,72.375,87.7,"7,7"
SBKP,SBRF,2019-10,112,172.075,187.875,"7,9"
SBKP,SBRF,2021-07,112,174.05,184.8125,"5,4"
SBKP,SBSR,2019-07,112,70.825,78.75,"4,0"
SBKP,SBSR,2021-10,112,71.3875,81.3375,"5,0"
SBKP,SBSR,2022-05,112,70.6125,81.0625,"5,2"
SBKP,SBSV,2021-06,112,125.6125,136.175,"5,3"
SBKP,SBUL,2020-11,112,85.4875,97.3,"5,9"
SBKP,SBUL,2021-08,112,84.0875,93.375,"4,6"
SBLO,SBKP,2021-08,112,64.625,81.32499999999999,"8,4"
SBLO,SBKP,2022-05,112,64.2875,74.7125,"5,2"
SBLO,SBSP,2019-02,112,60.9,76.31999999999998,"7,7"
SBMG,SBSP,2019-08,112,68.375,76.5,"4,1"
SBMO,SBRF,2021-02,112,44.78,50.6,"2,9"
SBMQ,SBBE,2019-07,112,52.925,59.5,"3,3"
SBPS,SBGR,2019-06,112,110.8375,121.3125,"5,2"
SBPS,SBGR,2019-11,112,112.3625,125.4125,"6,5"
SBRF,SBAR,2019-10,112,74.3125,80.55,"3,1"
SBRF,SBCF,2022-04,112,142.1375,150.4125,"4,1"
SBRF,SBFN,2021-11,112,67.575,76.5375,"4,5"
SBRF,SBJP,2020-01,112,38.5375,44.1375,"2,8"
SBRF,SBKP,2020-10,112,184.6875,198.45,"6,9"
SBRF,SBRJ,2021-11,112,170.6875,183.9875,"6,7"
SBRJ,SBSV,2021-07,112,113.55,122.9,"4,7"
SBRJ,SBSV,2021-09,112,112.5875,121.95,"4,7"
SBRJ,SBVT,2019-02,112,56.32000000000001,64.88,"4,3"
SBSP,SBCG,2020-01,112,94.1,106.6,"6,2"
SBSP,SBFL,2020-11,112,62.550000000000004,70.69999999999999,"4,1"
SBSP,SBMG,2019-08,112,72.2375,80.25,"4,0"
SBSR,SBKP,2020-11,112,64.3875,75.6875,"5,7"
SBUL,SBCF,2022-03,112,75.8375,83.4625,"3,8"
SBUL,SBKP,2021-08,112,83.975,96.4,"6,2"
SCEL,SBGL,2020-02,112,229.2,249.7,"10,3"
SPJC,SBGR,2019-04,112,275.5125,298.9125,"11,7"
SPJC,SBGR,2019-10,112,276.075,296.125,"10,0"
SABE,SBGR,2022-01,111,151.9,167.125,"7,6"
SBAR,SBGR,2021-11,111,159.7625,172.825,"6,5"
SBBE,SBGR,2019-03,111,209.8375,220.1125,"5,1"
SBBE,SBMQ,2021-08,111,52.5625,61.9375,"4,7"
SBBE,SBSN,2019-07,111,77.6625,83.75,"3,0"
SBBR,SBCY,2021-12,111,93.11250000000001,103.1875,"5,0"
SBBR,SBMO,2021-12,111,131.225,142.0125,"5,4"
SBBR,SBPA,2022-05,111,149.7875,162.9375,"6,6"
SBBR,SBSV,2022-04,111,106.875,117.5375,"5,3"
SBCF,SBIP,2019-07,111,42.6625,52,"4,7"
SBCF,SBRF,2021-08,111,139.875,151.2125,"5,7"
SBCF,SBRJ,2021-08,111,57.1625,65.8375,"4,3"
SBCF,SBVT,2019-04,111,59.17999999999999,65,"2,9"
SBCG,SBSP,2020-01,111,93.225,100.4,"3,6"
SBCT,SBKP,2019-12,111,54.519999999999996,61.46,"3,5"
SBFL,SBKP,2022-01,111,70.25,79.075,"4,4"
SBFZ,SBGL,2021-09,111,187.525,197.36249999999998,"4,9"
SBFZ,SBRF,2020-03,111,68.52000000000001,78.22,"4,9"
SBGL,SAEZ,2019-06,111,198.6875,211.73749999999998,"6,5"
SBGL,SBKP,2021-09,111,70.0125,81.425,"5,7"
SBGO,SBGR,2020-09,111,85.9875,96.1625,"5,1"
SBGO,SBKP,2021-01,111,86.19999999999999,94.55,"4,2"
SBGO,SBKP,2021-06,111,79.96249999999999,89.65,"4,8"
SBGO,SBKP,2022-04,111,81.7125,91.7375,"5,0"
SBGR,KMIA,2022-02,111,470.275,493.1125,"11,4"
SBGR,KMIA,2022-03,111,473.875,499.8625,"13,0"
SBGR,SBAR,2021-11,111,143,157.7,"7,3"
SBGR,SBEG,2020-11,111,219.70000000000002,238.9125,"9,6"
SBGR,SBGO,2020-09,111,87.4875,95.85,"4,2"
SBGR,SBJP,2022-04,111,181.3625,193.25,"5,9"
SBGR,SBMG,2021-12,111,75.25,88.7,"6,7"
SBGR,SBPS,2019-04,111,100.92500000000001,111.07499999999999,"5,1"
SBGR,SBPS,2020-11,111,102.17500000000001,113.65,"5,7"
SBGR,SBRP,2019-09,111,64.5,69.6875,"2,6"
SBGR,SBSG,2020-10,111,185.3375,198.325,"6,5"
SBGR,SUMU,2019-06,111,152.45,166.4625,"7,0"
SBGR,SUMU,2020-02,111,152.5875,169.65,"8,5"
SBIP,SBCF,2020-02,111,38.35,45.65,"3,7"
SBJP,SBGR,2019-09,111,192.175,207.225,"7,5"
SBJP,SBGR,2020-12,111,191.5625,211.6875,"10,1"
SBJP,SBGR,2022-04,111,191,202.275,"5,6"
SBJV,SBKP,2022-05,111,76.175,86.7875,"5,3"
SBJV,SBSP,2019-09,111,51.94,61.669999999999995,"4,9"
SBKP,SBCY,2020-12,111,117.875,129.575,"5,9"
SBKP,SBMG,2022-03,111,90.76249999999999,104.7125,"7,0"
SBKP,SBRF,2020-10,111,171.75,186,"7,1"
SBKP,SBRJ,2020-08,111,54.675,64.07499999999999,"4,7"
SBKP,SBRP,2021-09,111,52.5,62.8125,"5,2"
SBKP,SBSR,2020-11,111,68.3625,79.4875,"5,6"
SBKP,SBUL,2021-10,111,84.575,96.5875,"6,0"
SBKP,SBUL,2022-03,111,84.6,94.75,"5,1"
SBMO,SBBR,2021-12,111,142.525,155.45,"6,5"
SBNF,SBSP,2020-11,111,53.1875,59.475,"3,1"
SBPA,SBBR,2022-05,111,141.125,155.225,"7,1"
SBPJ,SBGO,2019-07,111,92.75,98.175,"2,7"
SBPS,SBGR,2019-04,111,112.925,131.3125,"9,2"
SBPS,SBGR,2020-11,111,113.0375,122.6875,"4,8"
SBPS,SBGR,2022-05,111,115.6,127.95,"6,2"
SBRF,SBCF,2021-01,111,141.3,153.05,"5,9"
SBRF,SBCF,2021-09,111,142.1875,151.5125,"4,7"
SBRF,SBJP,2021-03,111,35.2875,41.8,"3,3"
SBRF,SBJP,2022-05,111,38.037499999999994,47.5625,"4,8"
SBRF,SBRJ,2022-04,111,166.2,181.25,"7,5"
SBRJ,SBCT,2019-06,111,80.95,90.44000000000001,"4,7"
SBRJ,SBKP,2020-08,111,61.8375,71.225,"4,7"
SBRJ,SBRF,2022-04,111,157.15,169,"5,9"
SBRP,SBKP,2021-06,111,50.900000000000006,61.15,"5,1"
SBRP,SBKP,2021-09,111,52,62.75,"5,4"
SBSG,SBRF,2021-02,111,55,62.54,"3,8"
SBSL,SBBR,2019-12,111,142.775,155.4875,"6,4"
SBSL,SBGR,2021-12,111,208.425,227.55,"9,6"
SBSL,SBGR,2022-01,111,200.8125,215.925,"7,6"
SBSP,SBJV,2019-09,111,56.339999999999996,67.82000000000001,"5,7"
SBSP,SBPA,2021-05,111,89.6625,98.9625,"4,6"
SBSR,SBKP,2019-08,111,63.875,70.4125,"3,3"
SBSR,SBKP,2019-09,111,64.3625,71.975,"3,8"
SBSR,SBKP,2021-10,111,63,74.975,"6,0"
SBSR,SBKP,2022-05,111,63.85,74.175,"5,2"
SBSV,SBBR,2021-08,111,114.7125,124.425,"4,9"
SBSV,SBBR,2022-04,111,110.575,121.25,"5,3"
SBSV,SBKP,2019-06,111,142.73000000000002,150.63,"3,9"
SBSV,SBKP,2021-01,111,134.3625,147.775,"6,7"
SBSV,SBPS,2021-07,111,64.725,72.5375,"3,9"
SBSV,SBRJ,2020-02,111,121.725,132.8625,"5,6"
SBSV,SBRJ,2021-07,111,120.2625,130.6125,"5,2"
SBUL,SBKP,2020-11,111,85.75,96.7375,"5,5"
SBUL,SBKP,2021-10,111,84.375,95.26249999999999,"5,4"
SBUL,SBSP,2019-02,111,68.34,82.30999999999999,"7,0"
SKBO,SBGR,2019-02,111,365.1375,378.77500000000003,"6,8"
SUMU,SBGR,2019-01,111,143.275,157.575,"7,2"
SBBE,SBMQ,2019-11,110,49.5,56.9375,"3,7"
SBBR,SBFZ,2020-03,110,150.32,158.8,"4,2"
SBBR,SBFZ,2020-11,110,148.2875,161.85000000000002,"6,8"
SBBR,SBTE,2020-01,110,123.75,131.625,"3,9"
SBCF,SBPS,2019-12,110,71.35,76.275,"2,5"
SBCF,SBRF,2021-03,110,139.1875,147.525,"4,2"
SBCF,SBRF,2021-11,110,137.025,150.3375,"6,7"
SBCF,SBRF,2022-04,110,139.65,147.35,"3,9"
SBCT,SBBR,2020-01,110,109.69999999999999,117.8,"4,0"
SBCT,SBKP,2020-07,110,51.775,59.5625,"3,9"
SBCY,SBKP,2020-12,110,117.225,128.375,"5,6"
SBCY,SBKP,2021-01,110,118.9,129.5875,"5,3"
SBEG,SBBR,2019-11,110,166.15,180.08749999999998,"7,0"
SBEG,SBBR,2021-09,110,170.3,182.325,"6,0"
SBFI,SBGL,2019-09,110,105.775,118.1875,"6,2"
SBFL,SBKP,2019-07,110,69.275,78.675,"4,7"
SBFL,SBKP,2021-06,110,70.0625,77.83749999999999,"3,9"
SBFL,SBKP,2021-07,110,70.0875,78.0625,"4,0"
SBFL,SBSP,2020-11,110,59.7625,68.11250000000001,"4,2"
SBFN,SBRF,2021-07,110,60.925,70.075,"4,6"
SBFZ,SBBR,2020-11,110,154.9,168.575,"6,8"
SBFZ,SBBR,2021-08,110,153.5,163.175,"4,8"
SBGL,SBFI,2019-09,110,127.4125,138.05,"5,3"
SBGO,SBKP,2019-03,110,87.66,95.82000000000001,"4,1"
SBGO,SBPJ,2019-07,110,94.875,101.3375,"3,2"
SBGR,SABE,2022-01,110,149.3,165.0625,"7,9"
SBGR,SBBE,2021-01,110,201.725,214.625,"6,5"
SBGR,SBIL,2020-12,110,114.0875,125.86249999999998,"5,9"
SBGR,SBPS,2022-05,110,101.75,113.9,"6,1"
SBGR,SBSL,2021-12,110,189.7875,204.7,"7,5"
SBKP,SBCT,2020-08,110,49.4,60.6,"5,6"
SBKP,SBCT,2020-09,110,50.7375,60.8125,"5,0"
SBKP,SBCY,2021-01,110,115.4,126.9,"5,8"
SBKP,SBCY,2021-07,110,120.6,137.4375,"8,4"
SBKP,SBCY,2021-10,110,121.625,135.925,"7,2"
SBKP,SBFL,2021-01,110,67.6875,77.125,"4,7"
SBKP,SBGO,2021-03,110,81.125,89.8,"4,3"
SBKP,SBGO,2021-04,110,81.125,88.875,"3,9"
SBKP,SBLO,2021-12,110,69.2,86.26249999999999,"8,5"
SBKP,SBMG,2019-09,110,93.6875,103.5625,"4,9"
SBKP,SBMG,2019-10,110,90.025,98.55,"4,3"
SBKP,SBMG,2021-01,110,91.0625,105.625,"7,3"
SBKP,SBNF,2022-03,110,60.075,72.2125,"6,1"
SBKP,SBRF,2021-11,110,170.1875,184.2,"7,0"
SBKP,SBRF,2022-02,110,175.025,187.05,"6,0"
SBKP,SBRP,2019-02,110,55.83,63.629999999999995,"3,9"
SBKP,SBRP,2021-06,110,51.337500000000006,61.55,"5,1"
SBKP,SBSR,2021-06,110,69,79.53750000000001,"5,3"
SBKP,SBSR,2021-07,110,65,77.4625,"6,2"
SBLO,SBKP,2022-03,110,74.5,85.8125,"5,7"
SBMQ,SBBE,2021-08,110,53.3125,61.2,"3,9"
SBMQ,SBBE,2021-10,110,52.3875,62.525,"5,1"
SBMQ,SBBE,2021-11,110,53.474999999999994,67.8375,"7,2"
SBNF,SBKP,2022-05,110,62.1875,73.25,"5,5"
SBPA,SBSP,2021-05,110,80.5625,88.25,"3,8"
SBRF,SBAR,2019-05,110,77.475,85.6125,"4,1"
SBRF,SBAR,2019-08,110,75.225,82.575,"3,7"
SBRF,SBAR,2021-08,110,76.3125,85.0625,"4,4"
SBRF,SBAR,2022-03,110,72.9,81.475,"4,3"
SBRF,SBCF,2019-03,110,145.3875,154.25,"4,4"
SBRF,SBCF,2019-04,110,148.225,157.1625,"4,5"
SBRF,SBCF,2021-03,110,143.6,153.2,"4,8"
SBRF,SBFZ,2021-04,110,76.05,83.75,"3,9"
SBRF,SBFZ,2021-05,110,75.1375,83.95,"4,4"
SBRF,SBKP,2021-06,110,181.75,198.01250000000002,"8,1"
SBRF,SBKP,2021-11,110,188.275,203.21249999999998,"7,5"
SBRF,SBSP,2021-05,110,189.26250000000002,205.4,"8,1"
SBRP,SBGR,2019-09,110,70,76.6875,"3,3"
SBRP,SBKP,2022-03,110,52.0625,62.4875,"5,2"
SBSL,SBBR,2019-01,110,138.8625,150.1,"5,6"
SBSL,SBBR,2019-07,110,136.5,147.075,"5,3"
SBSN,SBBE,2019-01,110,76.975,84.5,"3,8"
SBSP,SBCG,2019-12,110,96.8125,107.4875,"5,3"
SBSP,SBSR,2019-09,110,59.6,70.5,"5,5"
SBSR,SBSP,2019-05,110,60.06,71.67999999999999,"5,8"
SBSR,SBSP,2019-07,110,57.86,68.19000000000001,"5,2"
SBUL,SBCF,2019-09,110,74.72,81.92999999999999,"3,6"
SBUL,SBCF,2021-08,110,73.725,82.675,"4,5"
SBUL,SBKP,2022-03,110,83.8625,95.4125,"5,8"
SBVT,SBCF,2019-09,110,54.739999999999995,60.339999999999996,"2,8"
SBAR,SBGR,2022-03,109,152.4625,164.675,"6,1"
SBAR,SBRF,2019-05,109,74.4875,80.55,"3,0"
SBAR,SBRF,2019-08,109,73.625,78.3375,"2,4"
SBAR,SBRF,2021-08,109,74.8125,83.25,"4,2"
SBBE,SBBR,2019-10,109,146.25,155.2375,"4,5"
SBBE,SBFZ,2021-08,109,109.22500000000001,118.0375,"4,4"
SBBE,SBSN,2019-10,109,77.25,81.75,"2,3"
SBBE,SBSN,2021-07,109,76.15,82.025,"2,9"
SBBR,SBCT,2019-11,109,107.18749999999999,120.45,"6,6"
SBBR,SBEG,2021-09,109,169.35000000000002,182.0625,"6,4"
SBBR,SBEG,2021-10,109,170.95,181.42499999999998,"5,2"
SBBR,SBGL,2019-03,109,96.225,105.975,"4,9"
SBBR,SBGL,2019-05,109,92.65,102.45,"4,9"
SBBR,SBGR,2021-04,109,92.575,103.225,"5,3"
SBCF,SBKP,2021-04,109,66.85,76.0125,"4,6"
SBCF,SBSV,2020-12,109,96.7125,104.375,"3,8"
SBCF,SBVT,2021-09,109,56.5875,67.1,"5,3"
SBCF,SBVT,2022-03,109,57.4375,65.8375,"4,2"
SBCG,SBGR,2019-08,109,96.0875,105.825,"4,9"
SBCG,SBKP,2022-04,109,84.3875,96.83749999999999,"6,2"
SBCT,SBKP,2020-08,109,54,61.5875,"3,8"
SBCT,SBKP,2020-09,109,52.8375,60.55,"3,9"
SBCY,SBKP,2021-10,109,110.85,121.6,"5,4"
SBCY,SBKP,2021-12,109,116.1125,127.07499999999999,"5,5"
SBDN,SBKP,2022-05,109,75.3125,84.975,"4,8"
SBEG,SBKP,2021-10,109,214.0125,228.225,"7,1"
SBFI,SBGR,2020-11,109,88.0375,98.3125,"5,1"
SBFL,SBKP,2021-01,109,68.1875,77.0125,"4,4"
SBFZ,SBJE,2021-01,109,56.275,64.33749999999999,"4,0"
SBFZ,SBRF,2021-04,109,68.3375,75.75,"3,7"
SBFZ,SBRF,2021-05,109,69.1125,76.8125,"3,9"
SBGL,SBBR,2019-04,109,98.4125,110.9125,"6,3"
SBGL,SBFZ,2021-10,109,184.1125,197.4,"6,6"
SBGL,SBKP,2022-04,109,70.6875,82.45,"5,9"
SBGO,SBKP,2021-04,109,81.8125,90.425,"4,3"
SBGO,SBKP,2022-03,109,85.15,95.7125,"5,3"
SBGO,SBSP,2021-10,109,85.9375,98.9375,"6,5"
SBGR,SBAR,2022-03,109,146.14999999999998,163.2625,"8,6"
SBGR,SBBR,2020-06,109,91.52000000000001,100.51,"4,5"
SBGR,SBCG,2019-08,109,99.225,110.775,"5,8"
SBGR,SBFI,2020-11,109,94.15,106.3,"6,1"
SBGR,SBSL,2020-12,109,190.475,204.4875,"7,0"
SBGR,SBVT,2022-05,109,78.725,89.675,"5,5"
SBIL,SBGR,2021-12,109,124.975,138.2125,"6,6"
SBJE,SBFZ,2021-01,109,60.375,67.125,"3,4"
SBKP,SBCG,2022-03,109,89.6875,100.5,"5,4"
SBKP,SBCG,2022-04,109,90.375,101.9625,"5,8"
SBKP,SBCY,2021-12,109,117.375,130.05,"6,3"
SBKP,SBFL,2020-11,109,69.15,79.5125,"5,2"
SBKP,SBFL,2020-12,109,67.9,78.725,"5,4"
SBKP,SBFL,2021-11,109,68.375,75.7125,"3,7"
SBKP,SBLO,2022-03,109,76.325,89.6375,"6,7"
SBKP,SBRF,2020-09,109,173.175,183.8375,"5,3"
SBKP,SBRP,2021-10,109,53.3,64.52499999999999,"5,6"
SBKP,SBRP,2021-11,109,51.175,66.425,"7,6"
SBKP,SBSV,2021-01,109,133.575,148.45,"7,4"
SBMG,SBCT,2019-10,109,60.525000000000006,75.25,"7,4"
SBMG,SBGR,2022-01,109,75,91,"8,0"
SBMG,SBKP,2019-10,109,87.65,91.86250000000001,"2,1"
SBPA,SBBR,2020-02,109,137.525,151.1125,"6,8"
